Date,Open,High,Low,Close,Adj Close,Volume
2022-06-13,1143.16,1172.8,1143.71,1146.64,1140.32,29455545
2022-06-14,1144.63,1167.73,1135.47,1158.0,1150.13,51236471
2022-06-15,1122.71,1172.39,1136.32,1138.58,1135.67,46288869
2022-06-16,1120.98,1137.46,1115.21,1136.31,1135.98,65599339
2022-06-17,1176.95,1200.55,1155.06,1183.75,1177.1,117019096
2022-06-20,1183.76,1225.19,1180.9,1188.11,1186.46,45400119
2022-06-21,1167.06,1213.24,1162.42,1186.48,1181.33,116495811
2022-06-22,1112.28,1138.22,1102.65,1126.45,1116.96,107961053
2022-06-23,1150.23,1184.53,1128.99,1152.49,1148.92,102829729
2022-06-24,1170.53,1201.74,1167.87,1175.07,1169.35,99027674
2022-06-27,1260.14,1300.67,1252.05,1260.52,1256.12,70340446
2022-06-28,1237.05,1279.71,1213.5,1243.16,1241.79,41652023
2022-06-29,1233.8,1279.44,1215.65,1248.96,1241.97,92777707
2022-06-30,1245.84,1280.65,1230.59,1256.12,1254.88,61662694
2022-07-01,1312.74,1328.74,1299.11,1321.7,1318.4,40677491
2022-07-04,1289.12,1327.06,1273.32,1313.33,1306.61,84616968
2022-07-05,1310.16,1344.38,1311.31,1322.21,1316.96,32210878
2022-07-06,1338.55,1378.66,1318.72,1346.38,1337.3,61148264
2022-07-07,1328.63,1378.89,1315.14,1351.13,1350.91,108614087
2022-07-08,1320.15,1341.25,1278.6,1325.97,1321.56,89086029
2022-07-11,1319.92,1331.34,1290.48,1331.0,1318.27,40331168
2022-07-12,1375.7,1404.35,1374.23,1377.02,1367.75,74089302
2022-07-13,1298.06,1338.53,1286.62,1323.41,1318.42,45156918
2022-07-14,1306.12,1364.55,1281.53,1325.6,1313.09,73934667
2022-07-15,1278.87,1290.37,1261.33,1289.14,1276.56,111627448
2022-07-18,1320.36,1370.53,1302.08,1339.2,1331.83,28059777
2022-07-19,1256.56,1311.37,1215.01,1263.78,1255.35,47205260
2022-07-20,1229.32,1243.89,1201.83,1235.27,1228.33,108096643
2022-07-21,1225.47,1271.41,1225.11,1247.87,1238.67,43352915
2022-07-22,1299.75,1317.31,1288.97,1312.51,1301.55,105075377
2022-07-25,1292.73,1338.22,1271.95,1305.55,1301.49,75703922
2022-07-26,1260.16,1304.36,1248.04,1276.26,1270.06,21013295
2022-07-27,1354.64,1378.56,1354.59,1356.46,1345.61,27661434
2022-07-28,1279.22,1310.42,1251.68,1283.65,1274.92,75848477
2022-07-29,1173.86,1223.36,1145.97,1181.01,1176.19,35983239
2022-08-01,1188.82,1205.04,1159.47,1195.65,1184.56,96589195
2022-08-02,1158.45,1172.12,1145.66,1171.06,1161.08,116543272
2022-08-03,1123.91,1164.49,1114.86,1125.69,1115.26,117694693
2022-08-04,1143.19,1176.77,1113.69,1150.22,1148.06,95866393
2022-08-05,1150.31,1197.78,1143.13,1156.58,1153.72,113945393
2022-08-08,1127.15,1157.27,1086.03,1130.28,1127.49,78156289
2022-08-09,1060.61,1111.12,1051.23,1076.24,1073.19,55252022
2022-08-10,1101.6,1124.88,1095.96,1105.87,1102.21,103848831
2022-08-11,1109.57,1161.55,1097.89,1127.72,1121.82,111500647
2022-08-12,1105.76,1161.35,1100.88,1120.43,1116.42,98123773
2022-08-15,1173.67,1216.7,1151.65,1189.48,1178.04,80749918
2022-08-16,1140.87,1149.61,1129.58,1141.36,1137.04,102050896
2022-08-17,1073.91,1088.58,1036.17,1077.0,1074.61,80476120
2022-08-18,1041.42,1056.0,1041.5,1047.68,1042.45,45462332
2022-08-19,1037.18,1053.17,1009.42,1042.87,1036.17,91647711
2022-08-22,1039.44,1061.47,1043.35,1048.62,1041.04,63481867
2022-08-23,1035.52,1059.64,1009.77,1036.62,1032.92,46987760
2022-08-24,1035.75,1070.9,1034.68,1046.29,1043.08,89720076
2022-08-25,984.96,1014.33,970.16,997.32,996.03,55875986
2022-08-26,1027.23,1070.44,1040.79,1044.72,1037.85,91870379
2022-08-29,1034.14,1041.97,1002.3,1038.58,1036.19,98830168
2022-08-30,1070.36,1079.86,1040.72,1076.08,1071.36,49861982
2022-08-31,1072.39,1093.22,1063.74,1085.76,1084.49,112191012
2022-09-01,1078.42,1122.65,1059.47,1099.86,1094.67,86757903
2022-09-02,1114.89,1128.06,1082.52,1118.49,1113.09,29770488
2022-09-05,1110.28,1145.5,1130.12,1132.67,1127.89,25371045
2022-09-06,1147.91,1173.24,1153.66,1154.75,1151.86,31764650
2022-09-07,1204.28,1244.13,1174.94,1205.0,1204.57,22498544
2022-09-08,1196.08,1210.35,1205.97,1209.68,1198.47,45461497
2022-09-09,1217.15,1268.17,1213.56,1236.06,1224.36,54080389
2022-09-12,1221.22,1261.34,1192.59,1228.47,1227.7,35703000
2022-09-13,1282.0,1327.82,1271.39,1286.71,1280.66,76478333
2022-09-14,1241.03,1299.12,1235.3,1252.39,1247.57,68541499
2022-09-15,1326.69,1328.64,1326.99,1327.57,1320.7,82446058
2022-09-16,1296.65,1329.85,1282.86,1321.72,1309.74,100398219
2022-09-19,1239.17,1295.93,1235.15,1251.57,1248.67,82823564
2022-09-20,1246.37,1276.42,1205.9,1253.43,1250.26,57244771
2022-09-21,1216.44,1247.34,1176.54,1219.79,1211.39,55882086
2022-09-22,1231.47,1285.22,1202.14,1252.02,1243.33,84744673
2022-09-23,1214.78,1252.79,1219.63,1219.66,1217.68,78201989
2022-09-26,1186.25,1241.57,1187.49,1196.96,1185.86,68755262
2022-09-27,1100.76,1158.64,1104.7,1114.21,1112.89,99665445
2022-09-28,1074.25,1124.72,1071.79,1093.23,1085.1,87410815
2022-09-29,994.51,1008.66,969.28,997.2,993.14,116859441
2022-09-30,923.1,971.97,907.05,938.93,938.33,99680765
2022-10-03,947.83,962.99,933.6,961.1,958.01,87421363
2022-10-04,970.67,993.75,960.07,984.65,978.88,21686279
2022-10-05,993.8,1032.12,986.65,996.36,993.27,99605436
2022-10-06,953.37,969.48,941.98,959.65,953.35,81273703
2022-10-07,951.29,963.6,919.92,955.17,948.27,117525472
2022-10-10,937.91,957.44,914.78,952.18,952.15,23734049
2022-10-11,903.89,942.02,878.02,910.72,908.45,44873195
2022-10-12,947.72,975.03,933.37,955.91,952.51,84708283
2022-10-13,979.12,1008.92,979.77,982.4,976.07,109315128
2022-10-14,970.02,981.14,957.75,971.85,962.61,105156322
2022-10-17,950.69,999.26,962.16,969.85,960.45,28096173
2022-10-18,967.67,1003.63,953.23,974.02,969.68,118831381
2022-10-19,884.39,912.76,878.47,901.49,899.34,115362087
2022-10-20,882.95,905.63,859.21,890.99,886.87,89399724
2022-10-21,854.7,874.32,862.75,867.05,865.67,106697398
2022-10-24,822.49,866.63,826.82,834.05,825.99,21173077
2022-10-25,812.69,844.6,795.94,823.34,818.13,75310468
2022-10-26,866.06,905.29,855.64,872.67,866.01,98736908
2022-10-27,877.78,900.43,871.39,889.63,884.71,82101587
2022-10-28,864.53,896.36,856.15,869.18,861.12,69797980
2022-10-31,873.46,911.07,882.09,883.99,883.58,79615574
2022-11-01,912.6,955.66,914.3,929.93,922.71,42867223
2022-11-02,958.66,1000.01,945.11,962.82,962.07,71055457
2022-11-03,953.9,982.95,930.96,967.72,962.16,29960710
2022-11-04,937.95,953.67,913.15,948.71,948.57,20519676
2022-11-07,968.61,1000.93,943.05,974.74,970.39,63738691
2022-11-08,977.86,1020.0,952.73,991.09,990.4,105497001
2022-11-09,1005.77,1048.69,1014.59,1025.11,1014.91,53219204
2022-11-10,1037.82,1059.67,1039.35,1050.98,1048.33,86337457
2022-11-11,1091.53,1114.79,1054.98,1092.74,1091.68,60471382
2022-11-14,1067.84,1088.98,1068.5,1075.55,1066.3,35915509
2022-11-15,1120.95,1147.65,1090.21,1128.36,1118.16,82694139
2022-11-16,1131.17,1168.96,1107.7,1139.55,1132.99,39471886
2022-11-17,1206.1,1262.28,1188.92,1225.74,1224.93,103759838
2022-11-18,1185.89,1211.0,1169.72,1199.85,1194.36,77302394
2022-11-21,1269.99,1297.04,1238.3,1276.35,1270.32,75991496
2022-11-22,1265.85,1302.9,1262.67,1289.02,1277.95,70014457
2022-11-23,1245.25,1273.54,1233.55,1263.5,1250.87,91270324
2022-11-24,1227.86,1284.93,1245.22,1245.89,1243.52,42653052
2022-11-25,1221.62,1280.6,1189.0,1235.66,1224.39,116143472
2022-11-28,1257.22,1276.34,1214.55,1257.71,1253.1,21506440
2022-11-29,1260.54,1323.1,1235.83,1284.5,1283.4,95290358
2022-11-30,1250.41,1307.86,1243.66,1262.56,1252.57,57965477
2022-12-01,1244.5,1308.09,1217.42,1265.27,1261.03,102950293
2022-12-02,1363.14,1373.91,1355.02,1363.94,1351.37,38254698
2022-12-05,1424.78,1505.98,1422.18,1450.5,1444.75,98338390
2022-12-06,1459.38,1499.25,1449.06,1477.0,1464.65,117476528
2022-12-07,1475.62,1503.53,1457.39,1483.4,1479.48,115216195
2022-12-08,1485.25,1497.81,1444.53,1494.08,1483.64,31701980
2022-12-09,1512.98,1560.42,1481.53,1530.65,1522.44,79953934
2022-12-12,1461.09,1486.9,1440.1,1480.44,1474.51,101509173
2022-12-13,1453.82,1486.18,1447.62,1471.55,1459.35,93637789
2022-12-14,1369.58,1407.65,1346.11,1390.03,1386.44,85769308
2022-12-15,1391.15,1459.35,1363.65,1413.62,1403.76,71457312
2022-12-16,1434.89,1500.65,1448.15,1449.88,1444.98,119096040
2022-12-19,1408.79,1447.01,1373.78,1429.71,1417.68,47253227
2022-12-20,1491.2,1564.72,1500.82,1512.76,1508.04,89775971
2022-12-21,1442.43,1502.2,1440.09,1452.4,1439.74,107611643
2022-12-22,1381.45,1424.6,1343.46,1382.32,1374.38,27231445
2022-12-23,1386.24,1405.52,1349.01,1397.32,1386.8,100619142
2022-12-26,1425.9,1492.83,1403.07,1452.72,1449.06,107266715
2022-12-27,1514.18,1601.02,1524.03,1542.7,1531.32,73291180
2022-12-28,1521.07,1564.12,1500.8,1522.55,1520.75,40927338
2022-12-29,1562.33,1605.62,1570.83,1584.6,1582.89,61752776
2022-12-30,1558.4,1619.0,1583.25,1587.22,1574.47,73452495
2023-01-02,1569.7,1623.26,1562.89,1582.39,1576.28,97809225
2023-01-03,1623.77,1669.49,1580.84,1636.08,1621.15,115252490
2023-01-04,1666.54,1686.39,1627.55,1678.34,1668.13,97971230
2023-01-05,1567.47,1610.64,1580.74,1590.78,1586.22,68918271
2023-01-06,1644.71,1731.61,1624.7,1677.76,1672.05,58685563
2023-01-09,1762.6,1824.61,1698.39,1763.83,1757.21,82050270
2023-01-10,1704.58,1740.01,1709.97,1730.51,1718.09,24474445
2023-01-11,1748.27,1826.71,1717.62,1759.67,1748.73,119735986
2023-01-12,1784.85,1818.99,1789.64,1795.38,1779.27,41946027
2023-01-13,1802.97,1865.28,1791.72,1817.14,1812.03,23149407
2023-01-16,1763.03,1841.35,1722.55,1787.59,1778.72,43556913
2023-01-17,1725.41,1807.81,1747.29,1750.94,1745.84,74041972
2023-01-18,1740.5,1821.0,1702.58,1754.62,1741.44,110872738
2023-01-19,1827.0,1854.84,1783.34,1831.91,1819.53,29371520
2023-01-20,1870.27,1936.55,1827.5,1872.26,1859.79,94387356
2023-01-23,1820.44,1863.35,1783.24,1853.59,1835.53,89653170
2023-01-24,1876.94,1963.05,1870.76,1909.21,1896.63,53577814
2023-01-25,1722.68,1775.77,1664.11,1724.59,1721.2,83632143
2023-01-26,1789.63,1847.88,1756.0,1799.11,1797.26,32192062
2023-01-27,1690.99,1712.07,1650.94,1694.96,1686.79,84121675
2023-01-30,1651.77,1737.16,1663.29,1678.54,1669.4,81269940
2023-01-31,1604.46,1628.73,1605.06,1617.8,1602.12,59171924
2023-02-01,1540.08,1552.66,1496.87,1549.34,1547.47,60901228
2023-02-02,1606.6,1663.34,1575.97,1616.94,1600.98,58494992
2023-02-03,1576.44,1625.66,1555.33,1595.32,1594.44,80879244
2023-02-06,1587.56,1674.45,1564.48,1619.45,1611.18,21342643
2023-02-07,1608.12,1646.52,1608.58,1621.65,1610.98,89039583
2023-02-08,1628.89,1664.72,1634.23,1653.59,1652.34,51473572
2023-02-09,1644.72,1718.64,1609.14,1663.0,1646.78,62854385
2023-02-10,1591.96,1628.29,1552.95,1593.31,1586.64,23428811
2023-02-13,1633.77,1666.16,1594.5,1653.65,1646.19,46458172
2023-02-14,1624.81,1677.0,1605.79,1630.03,1617.3,29455984
2023-02-15,1521.03,1577.73,1491.78,1546.12,1537.29,56068046
2023-02-16,1517.58,1564.52,1526.73,1527.59,1522.28,41623329
2023-02-17,1611.67,1642.14,1598.26,1612.41,1608.01,23791343
2023-02-20,1635.32,1720.43,1624.61,1665.23,1648.59,105508592
2023-02-21,1617.19,1704.66,1622.1,1649.91,1648.87,87558931
2023-02-22,1616.17,1681.08,1628.89,1634.69,1621.03,42969288
2023-02-23,1591.77,1628.03,1592.27,1621.19,1608.76,93170646
2023-02-24,1735.11,1802.4,1686.31,1743.89,1731.05,65869216
2023-02-27,1769.4,1820.0,1728.38,1772.43,1755.38,43238245
2023-02-28,1784.0,1854.74,1793.11,1804.43,1788.61,111283319
2023-03-01,1847.11,1902.13,1848.23,1874.91,1874.65,119676877
2023-03-02,1874.76,1962.9,1869.72,1896.21,1883.23,109263248
2023-03-03,1874.28,1939.38,1874.66,1884.7,1868.03,111903544
2023-03-06,1840.19,1885.86,1869.44,1877.4,1860.63,33725266
2023-03-07,1862.91,1908.97,1872.3,1878.33,1873.06,110307552
2023-03-08,1866.97,1948.23,1813.4,1881.52,1878.78,55251584
2023-03-09,1921.06,1938.73,1899.79,1935.08,1920.7,34848268
2023-03-10,1914.92,2019.18,1924.22,1944.4,1925.36,70452378
2023-03-13,1988.66,2054.44,1980.65,2000.1,1984.56,107967173
2023-03-14,1964.1,2050.97,1968.98,2000.45,1981.58,63055802
2023-03-15,1979.73,2033.72,1944.89,2011.95,1993.91,119071493
2023-03-16,1872.68,1895.96,1862.07,1877.28,1866.61,21839968
2023-03-17,1932.97,2016.34,1921.37,1943.12,1928.16,40990301
2023-03-20,1933.6,1996.04,1900.41,1972.51,1962.96,52743533
2023-03-21,2016.55,2110.84,2003.42,2047.33,2032.05,68492002
2023-03-22,1816.94,1874.97,1784.95,1845.94,1844.84,31565462
2023-03-23,1957.43,1997.46,1933.76,1986.4,1984.53,116884786
2023-03-24,1952.81,1983.5,1904.78,1982.65,1974.06,78187154
2023-03-27,2026.77,2110.47,2015.96,2065.5,2052.17,102068955
2023-03-28,1974.92,2074.45,1960.57,1996.52,1984.16,89760086
2023-03-29,2034.4,2075.53,2014.21,2045.33,2033.3,29755715
2023-03-30,1960.52,2004.29,1949.46,1976.06,1970.68,52277458
2023-03-31,1926.16,1965.53,1926.14,1938.84,1928.21,95758633
2023-04-03,2036.42,2117.74,2009.44,2074.54,2071.57,49884472
2023-04-04,2064.91,2103.35,1994.2,2066.92,2065.76,52799457
2023-04-05,2082.1,2162.37,2076.45,2088.85,2074.98,27735491
2023-04-06,2150.31,2202.38,2085.9,2158.73,2149.25,109261733
2023-04-07,2194.86,2247.4,2200.44,2202.66,2182.73,20335983
2023-04-10,2217.87,2233.15,2206.87,2220.86,2203.1,102918140
2023-04-11,2235.33,2344.57,2210.85,2255.89,2242.66,64020422
2023-04-12,2413.2,2476.95,2450.61,2452.43,2432.96,39244209
2023-04-13,2436.03,2462.04,2366.21,2454.84,2451.81,21115059
2023-04-14,2466.73,2545.25,2410.36,2479.48,2458.61,117538073
2023-04-17,2564.59,2639.5,2540.79,2578.1,2564.07,106541045
2023-04-18,2659.89,2730.19,2615.77,2685.59,2675.0,109224968
2023-04-19,2752.96,2852.59,2797.18,2805.22,2796.58,113367612
2023-04-20,2840.17,2966.67,2768.85,2876.35,2858.6,92029715
2023-04-21,2765.52,2791.59,2719.99,2769.91,2766.28,108349801
2023-04-24,2912.16,3032.92,2888.51,2936.57,2923.89,23472108
2023-04-25,2801.45,2900.93,2788.28,2827.56,2811.71,92034097
2023-04-26,2824.08,2914.02,2780.66,2865.99,2839.26,78854863
2023-04-27,2763.58,2850.21,2727.79,2798.93,2783.95,82802165
2023-04-28,2795.18,2829.8,2783.53,2801.04,2796.02,30175568
2023-05-01,2822.72,2927.17,2750.17,2841.68,2830.73,84070293
2023-05-02,2869.9,2941.29,2862.2,2882.16,2877.32,92876940
2023-05-03,2901.36,2971.02,2882.05,2933.37,2918.53,59049611
2023-05-04,3084.87,3181.95,3078.29,3107.85,3080.45,88265792
2023-05-05,3118.9,3292.62,3130.23,3166.5,3135.27,107127775
2023-05-08,3130.39,3203.76,3049.12,3148.94,3127.0,76974237
2023-05-09,3227.28,3384.88,3208.34,3264.65,3254.79,36288007
2023-05-10,3372.33,3457.42,3392.31,3410.35,3403.2,51441685
2023-05-11,3251.09,3281.22,3199.68,3274.05,3250.99,99803665
2023-05-12,3348.06,3379.72,3347.85,3352.33,3335.42,49341377
2023-05-15,3380.18,3502.35,3369.18,3444.66,3424.72,66399407
2023-05-16,3407.14,3449.16,3301.88,3419.12,3398.97,100003243
2023-05-17,3543.15,3594.04,3506.23,3594.01,3566.38,52420104
2023-05-18,3546.03,3717.15,3578.98,3585.91,3554.94,110529589
2023-05-19,3541.76,3734.37,3514.13,3612.43,3583.41,115466521
2023-05-22,3551.05,3708.32,3582.39,3601.39,3567.37,94872276
2023-05-23,3578.2,3638.41,3596.98,3614.15,3585.17,57881693
2023-05-24,3420.51,3503.11,3395.7,3486.32,3451.78,87107171
2023-05-25,3287.26,3330.04,3199.28,3321.06,3308.68,118567193
2023-05-26,3511.24,3618.21,3477.63,3516.37,3492.33,91880737
2023-05-29,3361.44,3549.84,3328.42,3422.68,3421.76,111531527
2023-05-30,3298.57,3371.25,3285.4,3314.18,3287.46,48378249
2023-05-31,3038.04,3088.99,3005.8,3074.34,3054.23,88193974
2023-06-01,2994.02,3076.6,2952.74,3014.81,2995.45,96639082
2023-06-02,2841.58,2924.49,2858.63,2884.25,2855.65,60952561
2023-06-05,3007.24,3104.52,2983.09,3058.66,3053.74,30772941
2023-06-06,3122.61,3254.87,3105.2,3175.94,3145.2,76047222
2023-06-07,3051.17,3198.35,3031.39,3108.97,3107.11,68786062
2023-06-08,3308.62,3378.28,3278.28,3363.4,3359.77,76238160
2023-06-09,3465.63,3494.03,3422.9,3489.06,3472.85,80279540
2023-06-12,3451.67,3597.47,3433.4,3459.86,3444.07,86058129
2023-06-13,3155.79,3197.06,3086.7,3167.57,3156.6,37751903
2023-06-14,3409.45,3438.45,3365.77,3431.06,3410.03,61255781
2023-06-15,3216.22,3299.35,3231.35,3274.48,3262.93,25840445
2023-06-16,3051.72,3100.55,3005.27,3095.73,3066.16,81797421
2023-06-19,3171.43,3266.22,3122.89,3215.82,3185.4,78724950
2023-06-20,3447.57,3612.41,3490.75,3500.07,3481.07,99656546
2023-06-21,3644.44,3730.37,3639.44,3680.14,3663.57,89788454
2023-06-22,3728.86,3830.69,3700.16,3763.82,3759.6,48903310
2023-06-23,3803.9,3957.59,3799.16,3853.46,3818.96,58294580
2023-06-26,3928.68,4061.14,3825.58,3980.12,3973.06,119139518
2023-06-27,4083.73,4238.98,4035.18,4097.78,4065.41,96171739
2023-06-28,4132.91,4294.18,4068.97,4150.4,4125.25,98367311
2023-06-29,4120.15,4179.65,4102.08,4177.99,4149.44,38814991
2023-06-30,4174.16,4311.5,4074.23,4181.37,4156.29,113502823
2023-07-03,4079.73,4158.84,3933.55,4083.58,4048.89,72318021
2023-07-04,4001.1,4216.13,3924.85,4055.71,4035.58,34594753
2023-07-05,3778.14,3901.54,3820.02,3827.56,3819.97,41595276
2023-07-06,3788.04,3976.9,3735.38,3825.87,3804.5,109721850
2023-07-07,3700.61,3816.8,3625.93,3704.97,3686.1,49250312
2023-07-10,3564.14,3608.51,3437.59,3572.98,3567.58,79744702
2023-07-11,3541.47,3683.86,3467.37,3606.2,3595.6,69776929
2023-07-12,3746.65,3943.23,3749.8,3792.71,3773.38,89722320
2023-07-13,3890.92,4060.66,3853.45,3925.99,3896.85,27214554
2023-07-14,3684.97,3736.46,3648.82,3721.96,3717.68,82392732
2023-07-17,3546.1,3706.05,3495.09,3604.21,3588.96,91375524
2023-07-18,3723.16,3785.31,3695.58,3733.7,3704.62,76415658
2023-07-19,3593.14,3617.52,3496.19,3616.51,3590.08,93660245
2023-07-20,3587.26,3657.01,3482.32,3598.93,3591.84,36616818
2023-07-21,3668.62,3713.56,3599.65,3679.01,3643.84,114617542
2023-07-24,3547.42,3682.14,3463.57,3565.36,3565.08,32615087
2023-07-25,3548.94,3637.63,3481.16,3589.2,3557.99,119894539
2023-07-26,3405.65,3546.01,3383.68,3432.39,3425.39,77059478
2023-07-27,3313.84,3370.52,3323.38,3370.44,3350.04,79553486
2023-07-28,3395.96,3460.36,3394.28,3418.27,3400.91,36585982
2023-07-31,3184.79,3269.18,3162.52,3237.94,3234.08,93033080
2023-08-01,3277.4,3328.39,3175.32,3297.58,3278.22,97264524
2023-08-02,3254.27,3314.21,3209.17,3305.2,3289.91,24704863
2023-08-03,3319.39,3404.32,3376.33,3379.03,3346.91,77683884
2023-08-04,3358.63,3491.55,3360.49,3415.65,3381.57,98567793
2023-08-07,3517.34,3630.81,3547.31,3588.98,3561.88,41217984
2023-08-08,3588.0,3668.54,3465.03,3608.3,3596.77,35531310
2023-08-09,3538.63,3611.3,3489.11,3557.67,3526.41,92385337
2023-08-10,3541.76,3701.77,3438.77,3576.46,3544.76,83874028
2023-08-11,3586.85,3780.14,3585.18,3648.04,3626.55,76831364
2023-08-14,3590.88,3730.06,3646.34,3657.93,3645.05,20115064
2023-08-15,3594.86,3715.21,3662.16,3666.79,3656.23,64093557
2023-08-16,3520.62,3595.66,3514.56,3580.36,3550.95,67950852
2023-08-17,3493.23,3634.38,3425.0,3500.87,3468.65,111095483
2023-08-18,3281.96,3340.54,3325.18,3332.51,3330.52,50629215
2023-08-21,3494.19,3582.06,3493.69,3539.91,3513.74,63483890
2023-08-22,3328.69,3429.75,3262.57,3389.34,3384.37,99064596
2023-08-23,3259.04,3352.96,3239.78,3310.53,3306.01,36694935
2023-08-24,3199.54,3251.83,3132.42,3230.6,3223.25,34887035
2023-08-25,3308.86,3439.49,3264.29,3335.02,3307.3,56612753
2023-08-28,3254.06,3320.12,3231.97,3303.93,3298.04,55755284
2023-08-29,3386.47,3539.18,3393.83,3451.52,3443.56,102148149
2023-08-30,3332.52,3390.32,3286.81,3373.61,3360.01,52902537
2023-08-31,3357.7,3419.55,3295.94,3409.93,3387.33,82982807
2023-09-01,3261.92,3434.18,3247.86,3313.64,3289.2,76779374
2023-09-04,3562.88,3592.86,3541.52,3565.74,3534.43,78365555
2023-09-05,3394.84,3533.47,3375.11,3421.09,3404.32,53015483
2023-09-06,3430.93,3537.02,3370.0,3461.61,3447.25,39881016
2023-09-07,3500.48,3552.89,3532.73,3541.86,3519.17,27735167
2023-09-08,3555.62,3734.16,3584.07,3596.7,3577.83,104472981
2023-09-11,3544.13,3612.3,3463.84,3576.97,3554.2,33728195
2023-09-12,3542.65,3686.85,3427.34,3564.29,3551.49,112648609
2023-09-13,3552.03,3597.45,3536.34,3573.32,3569.79,79723895
2023-09-14,3499.56,3680.06,3533.97,3558.51,3528.76,117468997
2023-09-15,3645.31,3684.07,3677.39,3682.12,3659.34,66184347
2023-09-18,3923.98,4051.96,3953.18,3970.68,3936.57,27912798
2023-09-19,3887.09,4017.13,3834.91,3897.18,3882.56,70739298
2023-09-20,3686.85,3853.11,3644.41,3714.23,3704.16,23729046
2023-09-21,3671.81,3841.27,3562.34,3706.47,3703.95,64748613
2023-09-22,3973.27,4177.44,3922.94,4044.83,4015.66,50803919
2023-09-25,3904.06,4074.9,3850.04,3935.1,3933.14,63137537
2023-09-26,4091.26,4197.98,4102.9,4164.79,4125.78,104656528
2023-09-27,4355.01,4463.68,4335.35,4413.51,4395.99,99149420
2023-09-28,4258.14,4382.49,4287.81,4332.41,4291.56,36747076
2023-09-29,4395.78,4489.73,4295.6,4423.02,4418.32,87042107
2023-10-02,4605.23,4753.14,4598.09,4679.52,4657.52,44903926
2023-10-03,4565.89,4722.79,4453.52,4622.11,4606.83,92382897
2023-10-04,4584.22,4623.18,4486.06,4593.8,4586.06,112409099
2023-10-05,4433.18,4629.43,4459.85,4504.87,4466.59,57706342
2023-10-06,4306.56,4378.52,4296.03,4349.37,4307.55,106563758
2023-10-09,4205.47,4307.7,4253.3,4254.89,4249.74,65404783
2023-10-10,3996.81,4158.95,3959.11,4076.87,4048.94,77510208
2023-10-11,4068.87,4215.97,4003.8,4085.81,4050.22,49656879
2023-10-12,3905.69,4097.51,3873.06,3979.79,3958.64,20052055
2023-10-13,3974.1,4120.04,3926.46,4016.33,4000.2,58901821
2023-10-16,3768.23,3825.32,3779.88,3801.63,3764.79,94051986
2023-10-17,3820.85,3933.69,3800.84,3849.46,3821.55,101148858
2023-10-18,3940.91,3979.48,3946.96,3965.61,3927.25,21136263
2023-10-19,3637.71,3748.6,3575.21,3692.86,3671.45,103164726
2023-10-20,3670.74,3806.83,3725.92,3744.89,3740.96,99040107
2023-10-23,3887.93,3915.78,3762.51,3909.55,3908.87,22497838
2023-10-24,3713.13,3789.02,3731.24,3747.94,3734.34,80690177
2023-10-25,3958.07,4122.89,3864.52,3971.09,3937.8,117620220
2023-10-26,4018.89,4187.15,3922.72,4033.3,4029.5,113903325
2023-10-27,3925.47,3993.31,3860.96,3937.81,3918.76,25129584
2023-10-30,3893.55,3940.84,3924.73,3934.06,3900.77,42539942
2023-10-31,3961.37,4043.64,3861.96,4014.88,4011.74,106185900
2023-11-01,4012.77,4092.79,3925.16,4029.57,4019.8,97097920
2023-11-02,4064.48,4265.38,4086.0,4109.58,4098.55,97315237
2023-11-03,3916.25,4003.76,3885.09,3981.27,3969.69,21838346
2023-11-06,3997.22,4131.28,3880.43,4008.85,3976.79,60957065
2023-11-07,3805.54,3831.08,3726.74,3814.5,3784.4,116605551
2023-11-08,3762.87,3952.76,3709.99,3803.47,3791.61,51493562
2023-11-09,3618.78,3743.22,3674.47,3686.94,3658.17,27566169
2023-11-10,3551.69,3707.21,3561.47,3595.71,3575.53,115798007
2023-11-13,3740.12,3806.33,3680.54,3754.87,3746.68,26911542
2023-11-14,3894.37,4000.01,3900.22,3902.04,3893.61,76229779
2023-11-15,3925.59,4019.78,3903.82,3989.14,3967.33,36623683
2023-11-16,3768.95,3863.05,3695.94,3840.62,3832.64,29053883
2023-11-17,3792.6,3944.59,3689.74,3801.93,3795.79,109402262
2023-11-20,3918.7,4112.77,3877.66,3967.15,3953.45,118771373
2023-11-21,3954.23,4132.47,3856.21,3990.8,3960.01,99702323
2023-11-22,4315.99,4426.79,4309.69,4318.75,4287.4,29788041
2023-11-23,4300.7,4524.21,4341.65,4382.52,4352.49,110075232
2023-11-24,4385.3,4428.56,4287.1,4416.36,4377.35,82977706
2023-11-27,4292.01,4431.55,4301.41,4372.99,4341.21,40288665
2023-11-28,4342.88,4452.99,4348.81,4397.81,4363.05,47182774
2023-11-29,4361.56,4490.07,4368.46,4378.74,4354.89,64672241
2023-11-30,4440.75,4555.59,4470.37,4491.64,4487.53,71746095
2023-12-01,4646.27,4674.13,4556.42,4646.53,4604.92,73789980
2023-12-04,4483.46,4631.27,4482.58,4523.35,4510.7,89288986
2023-12-05,4258.51,4457.75,4241.51,4317.12,4303.62,25412199
2023-12-06,3980.9,4105.79,3971.63,4043.98,4007.41,31503817
2023-12-07,4066.41,4141.73,3974.04,4119.93,4116.74,66697209
2023-12-08,3915.19,3996.14,3826.36,3964.95,3947.84,29440105
2023-12-11,3601.79,3705.01,3601.08,3670.15,3646.8,20479177
2023-12-12,3676.78,3768.4,3614.83,3723.73,3714.66,69252721
